-28.766100,-17.893700,0.584659
-28.786501,-17.879200,0.600291
-28.774900,-17.880899,0.499499
-28.797600,-17.907000,0.822984
-28.779400,-17.914200,0.762385
-28.778601,-17.914200,0.567165
-28.795601,-17.910200,0.602756
-28.788401,-17.878799,0.593871
-28.764799,-17.897301,0.673709
-28.774300,-17.880199,0.493049
-28.764900,-17.900299,0.605609
-28.783100,-17.877600,0.172819
-28.764400,-17.899300,0.557989
-28.798901,-17.908100,0.413554
-28.765400,-17.888300,0.723709
-28.802401,-17.901300,0.467754
-28.794701,-17.880400,0.340845
-28.773800,-17.913799,0.140435
-28.778500,-17.915701,0.615665
-28.800600,-17.906300,0.101254
-28.781401,-17.916300,1.074170
-28.802300,-17.903000,0.338655
-28.797701,-17.910601,0.473762
-28.779800,-17.916401,0.936645
-28.768600,-17.882500,0.544069
-28.787100,-17.916599,0.508965
-28.769699,-17.881201,0.534479
-28.764601,-17.905399,0.148855
-28.768200,-17.882200,0.193409
-28.770700,-17.879801,0.524879
-28.761999,-17.896500,0.680619
-28.796801,-17.913000,0.428751
-28.762699,-17.902000,0.635535
-28.798599,-17.911400,0.997671
-28.800400,-17.883699,0.651084
-28.124800,-18.542999,17.820999
-28.788601,-17.875700,0.473381
-28.761999,-17.893600,0.609939
-28.762400,-17.890400,0.196819
-28.775299,-17.916800,0.383315
-28.777399,-17.875200,0.724009
-28.761400,-17.900000,0.867369
-28.785200,-17.918600,0.905545
-28.763300,-17.886900,0.978769
-28.763000,-17.886801,0.589309
-28.769800,-17.914499,0.568785
-28.769899,-17.878099,0.370419
-28.760799,-17.900200,0.631059
-28.768999,-17.914700,0.906555
-28.768600,-17.914400,0.714335
-28.760401,-17.900101,0.645799
-28.761499,-17.888599,0.817559
-28.789301,-17.918900,0.440825
-28.760200,-17.893101,0.799089
-28.759899,-17.897301,0.688589
-28.772400,-17.875700,0.504519
-28.785801,-17.873100,0.142681
-28.804600,-17.885599,0.342615
-28.802999,-17.882900,0.603554
-28.793400,-17.874599,0.696911
-28.805799,-17.905300,0.107234
-28.791201,-17.919600,0.158675
-28.761700,-17.884501,0.560969
-28.784599,-17.871799,0.872141
-28.758600,-17.892500,0.841039
-28.778601,-17.921200,0.149465
-28.798300,-17.876301,0.546704
-28.758400,-17.892099,0.979559
-28.759701,-17.905800,0.662255
-28.808599,-17.898399,0.120995
-28.777399,-17.921200,0.898095
-28.780001,-17.921900,0.399565
-28.797300,-17.917999,0.142541
-28.766100,-17.877300,0.549439
-28.796499,-17.918699,0.479650
-28.807400,-17.886999,0.646374
-28.793900,-17.872801,0.557461
-28.775299,-17.921200,0.767445
-28.806299,-17.908600,0.323344
-28.808001,-17.904600,0.537395
-28.783501,-17.870501,0.460251
-28.790800,-17.871599,0.135831
-28.769400,-17.918501,0.121475
-28.757601,-17.900999,0.754256
-28.781200,-17.870199,0.678491
-28.758301,-17.905800,0.670885
-28.794100,-17.920900,0.373809
-28.809999,-17.896601,0.198255
-28.784201,-17.923401,0.130785
-28.808001,-17.907200,0.450484
-28.765400,-17.876301,0.741149
-28.784100,-17.869499,0.453231
-28.785801,-17.869600,0.382031
-28.777599,-17.870001,0.588199
-28.807301,-17.883900,0.925934
-28.804501,-17.879499,0.530474
-28.788300,-17.869699,0.818561
-28.783300,-17.923800,0.369545
-28.806299,-17.911400,0.560580
-28.756701,-17.889900,0.764809
-28.763700,-17.915800,0.119965
-28.761999,-17.914400,0.352865
-28.806900,-17.881701,0.254974
-28.777500,-17.923800,0.822465
-28.773899,-17.870100,0.744429
-28.811100,-17.892599,0.266794
-28.761101,-17.913700,0.733615
-28.761499,-17.878599,0.997799
-28.755199,-17.899099,0.678816
-28.787001,-17.868500,0.868171
-28.796499,-17.921499,0.135469
-28.810499,-17.904301,0.529345
-28.778601,-17.868500,0.515671
-28.755501,-17.902300,0.795005
-28.772301,-17.922701,0.144155
-28.788700,-17.924400,0.949075
-28.754900,-17.899300,0.922536
-28.808399,-17.910101,1.087830
-28.770300,-17.922001,0.198975
-28.755400,-17.902901,1.028220
-28.805700,-17.915199,0.570899
-28.761400,-17.915800,0.947205
-28.787800,-17.925501,1.099740
-28.754000,-17.899500,0.686816
-28.793501,-17.868799,0.325521
-28.780399,-17.867001,0.647531
-28.789200,-17.867399,0.352681
-28.811701,-17.905500,0.873254
-28.771799,-17.868999,0.696529
-28.806999,-17.914600,0.584170
-28.781601,-17.866699,0.455281
-28.805901,-17.916100,0.572270
-28.755301,-17.885901,0.147369
-28.812099,-17.888100,0.465755
-28.811800,-17.886700,0.212695
-28.774500,-17.867599,0.572134
-28.760700,-17.876400,1.021600
-28.764799,-17.920500,0.078325
-28.761900,-17.917999,1.004310
-28.762501,-17.874399,0.666619
-28.803200,-17.919500,0.664649
-28.781300,-17.927000,1.093470
-28.812401,-17.905899,0.469504
-28.790300,-17.866600,0.343081
-28.768000,-17.869801,0.913739
-28.767401,-17.870100,0.675789
-28.794300,-17.925301,0.466980
-28.775299,-17.926300,0.157175
-28.757099,-17.880100,0.131589
-28.760901,-17.917801,0.743265
-28.777100,-17.926800,0.350045
-28.761600,-17.918800,0.108615
-28.783300,-17.865299,0.353231
-28.753799,-17.886299,1.054110
-28.814400,-17.893299,0.605545
-28.812700,-17.885700,0.165225
-28.797600,-17.924500,0.575619
-28.786400,-17.927799,0.146095
-28.783899,-17.927999,0.208405
-28.780199,-17.927900,0.895945
-28.798000,-17.868401,0.443151
-28.755100,-17.881800,0.628439
-28.783501,-17.928301,0.503805
-28.757200,-17.878201,0.542299
-28.767599,-17.924299,0.848345
-28.770300,-17.925699,0.073965
-28.811899,-17.910801,0.474030
-28.752501,-17.887501,0.689219
-28.798401,-17.868099,0.768861
-28.752701,-17.906500,0.742915
-28.769600,-17.867201,0.652345
-28.751101,-17.893000,0.691246
-28.814600,-17.905001,0.510854
-28.777599,-17.864500,0.559711
-28.808399,-17.875799,0.382084
-28.802799,-17.922600,0.874889
-28.799801,-17.924601,0.582729
-28.777201,-17.928600,0.370495
-28.755100,-17.913099,0.377175
-28.781700,-17.863701,0.597441
-28.750500,-17.898600,0.939906
-28.757200,-17.916500,0.094115
-28.781401,-17.863600,0.629661
-28.768499,-17.867001,0.161445
-28.765600,-17.868401,0.587459
-28.752399,-17.909100,0.712925
-28.814400,-17.884300,0.118845
-28.766399,-17.925501,0.137405
-28.750700,-17.888500,0.712286
-28.785500,-17.863001,0.195921
-28.796000,-17.865400,0.364531
-28.809700,-17.917400,0.651289
-28.749701,-17.894300,0.933226
-28.809099,-17.918200,0.529720
-28.759501,-17.872499,0.811469
-28.797300,-17.865700,0.448771
-28.753300,-17.912201,0.113605
-28.774799,-17.863701,0.577625
-28.768200,-17.865801,0.685375
-28.758699,-17.920300,0.628255
-28.791800,-17.863199,0.529611
-28.749300,-17.901600,1.022380
-28.751301,-17.909100,0.942565
-28.750799,-17.907801,0.720215
-28.814100,-17.912201,0.662510
-28.816999,-17.904400,0.117785
-28.770901,-17.928900,0.215175
-28.791201,-17.930300,0.908299
-28.749100,-17.889999,0.697316
-28.774900,-17.862600,0.581431
-28.817301,-17.905001,0.506274
-28.758200,-17.871901,0.860079
-28.794001,-17.863001,0.166731
-28.777399,-17.861799,0.510881
-28.788799,-17.861601,0.576041
-28.818600,-17.899401,0.170855
-28.756399,-17.919701,0.099045
-28.773100,-17.930599,0.389296
-28.798000,-17.929001,0.602119
-28.759300,-17.922899,0.136485
-28.753799,-17.916700,0.390945
-28.776400,-17.931601,0.630446
-28.749399,-17.908100,0.728765
-28.756100,-17.872999,0.716099
-28.816099,-17.911301,0.468160
-28.765800,-17.865000,0.760644
-28.776100,-17.861099,0.786791
-28.757401,-17.921801,0.748005
-28.808001,-17.923000,0.346990
-28.805700,-17.924999,0.153400
-28.814800,-17.878500,0.329895
-28.806000,-17.924900,0.813620
-28.747101,-17.899900,0.748656
-28.748400,-17.907000,0.757385
-28.799000,-17.929399,0.866179
-28.800600,-17.928699,0.863750
-28.802099,-17.865000,0.254171
-28.818899,-17.906000,0.688974
-28.785700,-17.933300,0.954949
-28.750200,-17.913401,0.105665
-28.746500,-17.901699,0.736456
-28.799200,-17.930099,0.593229
-28.816401,-17.879400,0.444254
-28.746000,-17.895700,0.588046
-28.749001,-17.911501,0.975785
-28.793600,-17.932501,0.902400
-28.761400,-17.926901,0.629135
-28.817101,-17.912800,0.531110
-28.747900,-17.909000,0.105465
-28.770100,-17.931700,0.880005
-28.745800,-17.899900,0.089246
-28.750900,-17.877300,0.887969
-28.815599,-17.915899,0.274280
-28.820999,-17.895700,0.206934
-28.818501,-17.910200,0.576980
-28.752199,-17.917999,0.196096
-28.791000,-17.933599,0.450379
-28.820400,-17.904400,0.611044
-28.819300,-17.884399,0.348875
-28.769800,-17.861000,0.834465
-28.793501,-17.933100,0.800149
-28.808001,-17.867500,0.453895
-28.756001,-17.869900,0.863059
-28.772400,-17.859900,0.539225
-28.781900,-17.858299,0.847131
-28.754700,-17.871000,0.580499
-28.799601,-17.931299,0.414389
-28.753901,-17.921301,0.821716
-28.787701,-17.858101,0.846551
-28.750000,-17.916599,0.792856
-28.748699,-17.914301,0.107646
-28.744400,-17.898701,0.742816
-28.810699,-17.868700,0.519414
-28.744301,-17.894501,1.006980
-28.763500,-17.930201,0.744875
-28.759001,-17.865700,0.135654
-28.801100,-17.931499,0.812119
-28.744200,-17.901100,0.990646
-28.812700,-17.870300,0.375794
-28.775000,-17.858000,0.826691
-28.751400,-17.873301,0.799829
-28.786600,-17.935900,0.832500
-28.745399,-17.907900,0.752135
-28.751400,-17.920000,0.589176
-28.818800,-17.878901,0.507824
-28.766899,-17.932699,0.704145
-28.747400,-17.913601,0.117886
-28.766600,-17.860399,0.649405
-28.747200,-17.879601,0.732069
-28.779699,-17.856800,0.517631
-28.746000,-17.882401,0.566746
-28.822001,-17.906401,0.502010
-28.790100,-17.935900,0.804420
-28.744400,-17.905899,0.121295
-28.756901,-17.866400,0.666969
-28.749399,-17.875200,0.133529
-28.757799,-17.927401,0.117385
-28.769100,-17.934099,1.023080
-28.820000,-17.913000,0.724490
-28.750200,-17.919399,0.089586
-28.759501,-17.929100,0.166205
-28.773600,-17.935699,0.415406
-28.786699,-17.936800,0.941059
-28.769100,-17.934401,0.103726
-28.776501,-17.856501,0.608991
-28.800600,-17.933201,0.873209
-28.798700,-17.934099,0.147359
-28.762100,-17.931200,0.099825
-28.742800,-17.891300,0.889716
-28.814501,-17.922899,0.561460
-28.805300,-17.862000,0.397111
-28.816299,-17.872299,0.335254
-28.776199,-17.856100,0.883531
-28.744600,-17.910200,0.761246
-28.821199,-17.880600,0.517594
-28.753099,-17.924400,0.132056
-28.801399,-17.859501,0.131271
-28.742300,-17.900999,1.069620
-28.801399,-17.933599,0.512589
-28.742201,-17.901199,0.130556
-28.824200,-17.889099,0.704384
-28.824400,-17.903000,0.167264
-28.824699,-17.901699,0.201934
-28.743500,-17.883801,0.758196
-28.825001,-17.899799,0.446644
-28.824600,-17.889400,0.589385
-28.801201,-17.934401,0.535019
-28.788799,-17.938200,0.384289
-28.808201,-17.862600,0.757354
-28.774700,-17.937700,0.152186
-28.741199,-17.897400,0.874956
-28.820900,-17.915501,0.525420
-28.757200,-17.929600,0.130315
-28.773001,-17.855600,0.550412
-28.814301,-17.925100,0.457540
-28.787300,-17.854500,0.798501
-28.805799,-17.932501,0.152299
-28.821899,-17.878799,0.259325
-28.745100,-17.877701,0.905136
-28.782499,-17.939100,0.963769
-28.750799,-17.868900,1.083770
-28.743601,-17.880899,1.012500
-28.761400,-17.859800,0.845294
-28.740900,-17.891001,0.375186
-28.784800,-17.853701,0.352241
-28.746300,-17.874901,0.724329
-28.753401,-17.865801,0.673099
-28.755600,-17.929199,0.919685
-28.761299,-17.859699,0.739825
-28.797701,-17.855900,0.565561
-28.772100,-17.854900,0.575612
-28.787901,-17.939501,0.955799
-28.794500,-17.854601,0.422621
-28.785900,-17.939800,0.147449
-28.763000,-17.858101,0.644025
-28.741400,-17.908001,0.775736
-28.742599,-17.911800,0.158396
-28.781401,-17.853001,0.395181
-28.826700,-17.900200,0.686094
-28.822901,-17.915100,0.817860
-28.766800,-17.855700,0.656245
-28.743200,-17.914700,0.091386
-28.744699,-17.875299,0.966479
-28.798100,-17.938000,0.100770
-28.750200,-17.925600,0.776406
-28.744801,-17.875000,1.052370
-28.745701,-17.919600,0.154666
-28.766899,-17.855499,0.562755
-28.805799,-17.858500,0.598991
-28.746099,-17.920300,0.916296
-28.777500,-17.852600,0.867012
-28.741800,-17.881001,0.928806
-28.792700,-17.853201,0.774371
-28.826099,-17.908001,0.444930
-28.802799,-17.936300,0.501679
-28.738899,-17.896900,0.145256
-28.804501,-17.857300,0.257541
-28.792999,-17.940001,0.920479
-28.739700,-17.905800,0.829745
-28.827299,-17.889200,0.149914
-28.804800,-17.935600,0.492009
-28.740900,-17.882500,0.879797
-28.746000,-17.921101,0.774906
-28.788601,-17.940901,0.348909
-28.821301,-17.920099,0.343520
-28.773100,-17.940100,1.039820
-28.739300,-17.905199,0.785316
-28.745399,-17.872499,0.741619
-28.795401,-17.853300,0.355521
-28.804600,-17.936199,0.115049
-28.808001,-17.858801,0.627741
-28.742500,-17.915800,0.172416
-28.778099,-17.851601,0.651772
-28.796101,-17.853100,0.552111
-28.760200,-17.857500,0.581795
-28.742399,-17.876900,1.064570
-28.738400,-17.903200,0.172376
-28.741800,-17.878000,0.882776
-28.812401,-17.861601,0.586394
-28.742300,-17.876900,0.959507
-28.750700,-17.928200,1.041210
-28.801701,-17.938101,0.213490
-28.740601,-17.912800,0.188496
-28.828199,-17.905600,0.502410
-28.805300,-17.856300,0.458251
-28.779301,-17.942200,0.345090
-28.811399,-17.932800,0.570260
-28.800200,-17.939199,1.036770
-28.826401,-17.912600,0.114350
-28.745001,-17.871000,0.844699
-28.740900,-17.878500,0.937596
-28.812901,-17.861099,0.155735
-28.766001,-17.853701,0.609365
-28.819201,-17.867201,0.587985
-28.802500,-17.938700,0.105599
-28.760901,-17.855900,0.937055
-28.769899,-17.940901,1.033130
-28.736900,-17.895901,1.096470
-28.768101,-17.940399,0.821976
-28.774300,-17.850901,0.807742
-28.642401,-16.010799,17.580601
-28.828699,-17.906500,0.164690
-28.766800,-17.940001,0.787576
-28.758301,-17.857201,0.861975
-28.760599,-17.937300,0.327015
-28.736900,-17.902100,0.864676
-28.739300,-17.880501,0.973126
-28.740801,-17.916201,0.795626
-28.790701,-17.850201,0.542211
-28.769400,-17.941299,1.083230
-28.773500,-17.942400,0.377536
-28.826900,-17.913900,0.645840
-28.791800,-17.850300,0.890671
-28.813601,-17.932400,0.795310
-28.816700,-17.929600,0.843290
-28.739700,-17.878799,1.040990
-28.824900,-17.874399,0.436305
-28.739099,-17.913000,0.878546
-28.827900,-17.911900,0.568280
-28.739099,-17.879601,0.846956
-28.750799,-17.862000,0.836524
-28.754700,-17.858700,0.702225
-28.817101,-17.863199,0.136455
-28.797400,-17.941900,0.155079
-28.735701,-17.893299,0.166336
-28.830999,-17.895300,0.138110
-28.735901,-17.890499,0.585826
-28.736099,-17.904499,0.848746
-28.763300,-17.853001,0.923385
-28.735701,-17.901800,1.007980
-28.743500,-17.923201,0.777816
-28.742399,-17.871500,0.134049
-28.814301,-17.859900,0.144155
-28.737600,-17.911200,0.185256
-28.765200,-17.941000,0.165126
-28.831301,-17.898600,0.453209
-28.745199,-17.867201,0.734479
-28.778000,-17.848700,0.623462
-28.760599,-17.854099,0.793055
-28.752001,-17.859900,0.923135
-28.744600,-17.867800,0.770269
-28.824699,-17.921400,0.124070
-28.831400,-17.891600,0.290860
-28.734900,-17.894501,0.177816
-28.760799,-17.939400,0.832586
-28.755899,-17.856501,0.475585
-28.778700,-17.944799,0.312840
-28.766701,-17.850901,0.644464
-28.735800,-17.907301,0.806486
-28.757299,-17.855301,0.149995
-28.785101,-17.847799,0.833231
-28.755301,-17.936399,0.118086
-28.832100,-17.896601,0.596429
-28.779800,-17.945200,0.987669
-28.788099,-17.945101,0.951910
-28.781099,-17.945299,0.168919
-28.798800,-17.850100,0.159891
-28.825500,-17.871700,0.770225
-28.737801,-17.914700,0.212906
-28.740499,-17.920401,0.805506
-28.792801,-17.944599,0.930359
-28.735500,-17.907600,0.881676
-28.782000,-17.945601,0.830689
-28.831699,-17.887699,0.948609
-28.777901,-17.945400,1.037050
-28.783701,-17.847300,0.161531
-28.742901,-17.868401,0.866189
-28.761600,-17.940701,1.067620
-28.825899,-17.921200,0.496530
-28.799101,-17.943199,0.900539
-28.822901,-17.867100,0.420505
-28.770399,-17.848801,0.561481
-28.830299,-17.912001,0.555280
-28.741301,-17.870300,0.717776
-28.766899,-17.849701,0.811445
-28.783400,-17.946100,0.074169
-28.747700,-17.931101,0.120116
-28.806299,-17.852501,0.472121
-28.826401,-17.921200,0.521810
-28.817900,-17.932199,0.797140
-28.773300,-17.847799,0.619612
-28.751600,-17.858200,0.683515
-28.766800,-17.943399,0.829986
-28.771799,-17.848000,0.644631
-28.791500,-17.945700,0.938519
-28.737000,-17.877800,1.040530
-28.738300,-17.918200,0.201496
-28.736000,-17.880400,0.889846
-28.739901,-17.921301,0.328196
-28.734301,-17.906500,0.816626
-28.808001,-17.940001,0.853639
-28.812000,-17.937500,0.831269
-28.743200,-17.866501,0.780159
-28.734900,-17.910000,0.946406
-28.742800,-17.866600,0.872479
-28.736900,-17.876900,1.044910
-28.792299,-17.946100,0.407709
-28.751900,-17.857000,0.990115
-28.829000,-17.875000,0.951634
-28.813000,-17.855600,0.545895
-28.794901,-17.847300,0.341391
-28.739401,-17.921700,0.126576
-28.745399,-17.862900,0.833605
-28.771999,-17.945900,1.029220
-28.751900,-17.936300,0.611706
-28.732599,-17.895500,0.968226
-28.809200,-17.852900,0.397581
-28.782200,-17.947201,0.981489
-28.734301,-17.909599,1.095950
-28.733900,-17.884899,0.933596
-28.834000,-17.899200,0.389699
-28.793699,-17.946199,0.961010
-28.734699,-17.911501,0.962006
-28.812099,-17.938499,0.855829
-28.733101,-17.905100,0.104626
-28.833200,-17.906700,0.430480
-28.832600,-17.909599,0.399260
-28.784599,-17.845501,0.534522
-28.831699,-17.912701,0.118680
-28.788200,-17.845600,0.497311
-28.829800,-17.917801,0.503710
-28.823099,-17.928699,0.994220
-28.804600,-17.943100,0.901939
-28.794901,-17.846500,0.456811
-28.739500,-17.869600,1.011000
-28.791201,-17.947300,0.975369
-28.820200,-17.860600,0.351904
-28.804100,-17.943600,1.033810
-28.823000,-17.929300,0.765050
-28.788900,-17.947700,0.710279
-28.737600,-17.872700,0.900986
-28.818001,-17.858400,0.727654
-28.737499,-17.872601,1.009630
-28.735399,-17.916000,0.825876
-28.834600,-17.903299,0.223209
-28.776899,-17.947901,0.879269
-28.820400,-17.932699,0.765210
-28.813999,-17.938299,0.824179
-28.808500,-17.941900,0.856169
-28.732700,-17.884701,0.781916
-28.752100,-17.938101,1.099120
-28.832800,-17.912600,0.442920
-28.831400,-17.916401,0.510600
-28.792700,-17.947700,0.781839
-28.807100,-17.942801,0.864140
-28.833900,-17.908800,0.116350
-28.759800,-17.849899,0.619795
-28.754801,-17.852699,0.998845
-28.833900,-17.883400,0.556540
-28.732000,-17.907000,0.955856
-28.734100,-17.878401,1.014890
-28.833799,-17.882299,0.355969
-28.755199,-17.852200,0.791904
-28.740601,-17.927099,1.094350
-28.746000,-17.933500,1.097010
-28.757200,-17.850901,0.748674
-28.760401,-17.943800,0.841706
-28.806200,-17.943800,0.894919
-28.777201,-17.948700,0.809909
-28.748699,-17.936100,0.147066
-28.814699,-17.854300,0.866785
-28.732901,-17.911600,0.831326
-28.730700,-17.897699,1.006870
-28.800301,-17.846701,1.012140
-28.827801,-17.924601,0.475750
-28.732500,-17.910299,0.518286
-28.811701,-17.940901,0.113549
-28.784599,-17.949200,0.975319
-28.834999,-17.907700,0.159740
-28.738600,-17.868200,0.543196
-28.815001,-17.854099,0.449044
-28.835199,-17.907000,0.463400
-28.746300,-17.858601,1.026010
-28.743099,-17.862000,0.990825
-28.784201,-17.949499,0.777529
-28.736799,-17.922001,0.248316
-28.787300,-17.949400,0.322179
-28.779600,-17.949499,0.781260
-28.791700,-17.844000,0.204161
-28.761400,-17.848000,0.640574
-28.836000,-17.904800,0.256939
-28.748301,-17.936800,0.220686
-28.782400,-17.949900,0.993379
-28.747200,-17.857100,0.910745
-28.794300,-17.844200,0.752781
-28.756399,-17.942699,0.846346
-28.833799,-17.878799,0.343589
-28.817101,-17.855000,0.718494
-28.750700,-17.853901,0.755845
-28.727501,-16.204000,17.651699
-28.803801,-17.946100,0.910579
-28.783899,-17.842800,0.582471
-28.779800,-17.950100,1.011060
-28.731400,-17.882099,1.031820
-28.834101,-17.914400,0.668760
-28.735001,-17.872601,1.057110
-28.830500,-17.922600,0.467230
-28.802000,-17.947100,0.895559
-28.733101,-17.876699,0.133066
-28.730801,-17.909000,0.837656
-28.749901,-17.854099,0.814285
-28.730600,-17.908199,0.824406
-28.806400,-17.847700,0.386961
-28.793600,-17.949499,0.769909
-28.737700,-17.925501,0.559846
-28.733200,-17.916901,0.836676
-28.744699,-17.858601,0.921675
-28.811399,-17.942801,0.892749
-28.830000,-17.868900,0.121494
-28.802401,-17.947300,0.927939
-28.729200,-17.891800,1.065580
-28.729099,-17.900200,0.921937
-28.834700,-17.914101,0.384500
-28.749800,-17.853701,0.983025
-28.769899,-17.949200,0.562626
-28.731001,-17.881599,0.910396
-28.818800,-17.937700,0.782650
-28.758600,-17.945000,0.176836
-28.811600,-17.943001,0.865439
-28.750999,-17.940399,0.576046
-28.837200,-17.905300,0.617020
-28.729300,-17.904900,0.974346
-28.731100,-17.880301,1.009690
-28.804701,-17.846201,0.597951
-28.763100,-17.947300,0.229336
-28.837900,-17.893299,0.383140
-28.728701,-17.900101,1.015140
-28.827101,-17.929399,0.333880
-28.735901,-17.868999,0.148396
-28.810101,-17.848700,0.371871
-28.744400,-17.857901,0.624595
-28.827000,-17.863400,0.292984
-28.810699,-17.944000,0.291309
-28.827999,-17.864700,0.170604
-28.791800,-17.842300,0.661632
-28.736500,-17.867800,1.069200
-28.728300,-17.895800,1.011250
-28.778000,-17.951300,0.496669
-28.730801,-17.879499,0.139876
-28.728300,-17.901100,1.091250
-28.769501,-17.950001,0.382536
-28.776199,-17.841700,0.609092
-28.781700,-17.951799,1.093910
-28.730600,-17.913401,0.847426
-28.778799,-17.841101,0.582841
-28.788000,-17.951900,0.998089
-28.827900,-17.929800,0.724580
-28.732000,-17.918200,0.539936
-28.728001,-17.903200,0.101606
-28.734200,-17.870100,0.876956
-28.736401,-17.866199,0.869148
-28.736200,-17.866400,0.713488
-28.838800,-17.903500,0.130380
-28.800301,-17.949800,0.933939
-28.727501,-17.891300,0.990126
-28.762300,-17.844500,0.929765
-28.834700,-17.919001,0.135260
-28.788401,-17.840599,0.429041
-28.770500,-17.951200,1.051270
-28.751600,-17.850100,0.753325
-28.734900,-17.925100,0.978126
-28.820700,-17.938499,0.775840
-28.728100,-17.885700,0.957126
-28.781000,-17.952700,1.033290
-28.752600,-17.943701,0.860396
-28.779900,-17.840099,0.261971
-28.782700,-17.839899,0.505442
-28.801201,-17.950199,0.475389
-28.782000,-17.839899,0.770122
-28.831100,-17.926901,0.183030
-28.786100,-17.953100,0.441069
-28.835400,-17.918800,0.489120
-28.822300,-17.855301,0.380485
-28.726801,-17.890699,0.963186
-28.727100,-17.888201,1.000490
-28.738600,-17.931601,0.571976
-28.834200,-17.921801,0.499530
-28.774900,-17.952801,0.286929
-28.821100,-17.853901,0.376014
-28.788799,-17.839800,0.439832
-28.808901,-17.845600,0.390351
-28.777700,-17.953199,1.012470
-28.790899,-17.952999,0.408069
-28.797600,-17.841299,0.193361
-28.791100,-17.840000,0.454942
-28.726400,-17.900801,1.016400
-28.827000,-17.933201,0.546390
-28.830400,-17.928801,0.828350
-28.786900,-17.953501,1.005730
-28.808399,-17.947901,0.889879
-28.802799,-17.950300,0.709149
-28.840500,-17.894199,0.147329
-28.814501,-17.944500,0.887129
-28.772301,-17.840300,0.686242
-28.757401,-17.845400,0.769285
-28.789499,-17.953501,0.798079
-28.736900,-17.862801,0.769448
-28.732901,-17.869101,0.950397
-28.839001,-17.910299,0.354310
-28.729700,-17.875999,0.925686
-28.745001,-17.853701,0.757905
-28.734200,-17.926300,1.093480
-28.727301,-17.883600,1.030110
-28.837099,-17.876200,0.701859
-28.725901,-17.900299,0.851886
-28.830299,-17.929701,0.726810
-28.840599,-17.902100,1.001230
-28.799000,-17.951900,0.713840
-28.765600,-17.841700,1.086510
-28.829500,-17.930901,0.260420
-28.736700,-17.862600,0.968968
-28.742201,-17.936899,0.150126
-28.728201,-17.913401,0.938416
-28.837400,-17.916500,1.043660
-28.837999,-17.914900,0.348120
-28.768200,-17.952200,0.569726
-28.727600,-17.911800,0.186266
-28.835100,-17.870899,0.523229
-28.758301,-17.948601,0.127666
-28.836700,-17.918600,0.585600
-28.769300,-17.840401,0.614702
-28.837299,-17.917200,0.479880
-28.770901,-17.952999,0.229166
-28.789801,-17.954000,0.537619
-28.789900,-17.954000,0.991920
-28.768600,-17.840500,0.766572
-28.827600,-17.933800,0.734380
-28.800200,-17.951900,0.768729
-28.822300,-17.939400,0.785610
-28.803400,-17.950899,0.919999
-28.802900,-17.951099,0.414129
-28.804100,-17.950701,0.151629
-28.822100,-17.939800,0.574840
-28.778601,-17.954500,1.047120
-28.833000,-17.927000,0.173880
-28.729799,-17.873301,0.865446
-28.729500,-17.874001,0.980736
