-39.549694,-18.452299,7.350583,0.649768,0.760132,0.001380
-39.556873,-18.332577,7.335301,0.639249,0.767384,-0.049830
-36.691181,-17.683414,44.579845,-0.355798,-0.075957,0.931471
-36.523834,-17.388784,43.194382,-0.069935,0.157650,0.985016
-36.008640,-19.709639,39.668587,-0.455302,-0.887078,-0.076114
-36.079285,-19.592459,39.634262,-0.601043,-0.755642,0.260294
-36.008801,-19.443892,39.248009,0.035654,0.259411,-0.965109
-36.274609,-18.978361,39.079556,0.534897,-0.609142,-0.585518
-35.762959,-19.606436,40.122147,0.182935,0.949907,-0.253399
-35.744480,-19.214592,39.378952,-0.440378,-0.090298,-0.893260
-34.801582,-22.172239,38.451969,-0.615922,0.478304,-0.625991
-36.279476,-19.600018,37.239342,-0.171926,0.115030,-0.978371
-35.552074,-19.783628,39.353882,-0.274484,0.088917,-0.957472
-36.053204,-18.376656,38.025631,-0.702642,-0.314977,0.638031
-35.002041,-19.154146,42.602654,0.589428,0.653241,0.475237
-38.429062,-18.949503,37.165386,0.999831,-0.007006,0.017014
-38.552681,-18.728285,37.061893,0.917539,-0.397643,-0.001287
-37.835835,-18.528412,35.408993,0.877757,0.276471,-0.391289
-34.480995,-22.320246,38.503136,-0.240681,0.905834,-0.348622
-35.930607,-18.316002,43.916416,0.855274,0.374085,0.358563
-36.075615,-18.309645,44.272671,0.803817,0.295312,0.516401
-34.565784,-21.615976,39.076721,-0.038530,0.274681,-0.960763
-32.650944,-20.939905,37.289688,0.849891,-0.472837,0.232618
-37.852367,-18.594852,33.980904,0.913470,0.277381,-0.297713
-37.931828,-18.505341,34.003380,0.870525,0.447911,-0.203867
-32.989445,-20.385683,38.033550,0.799744,0.073226,0.595859
-32.744907,-20.999699,37.333721,0.539683,0.834845,0.108515
-38.714916,-18.527596,24.400089,0.850112,0.526389,-0.014962
-38.548946,-18.678450,26.423895,0.968711,0.201441,-0.144986
-38.531139,-18.592083,26.284977,0.933308,0.334789,-0.129816
-38.570202,-18.512999,26.237316,0.898397,0.421696,-0.122701
-38.838192,-18.579153,22.826134,0.983514,0.173561,-0.050770
-38.701275,-18.655977,24.581043,0.842416,0.538324,0.023286
-38.675743,-18.578188,24.453802,0.875899,0.481812,0.025643
