-18.516727,15.443327,16.859671,-0.548349,0.835646,0.031768
-18.465549,15.417561,16.699387,-0.520642,0.853084,0.034343
-18.440182,15.413335,16.563709,-0.511912,0.858646,0.025937
-18.429445,15.421366,16.442047,-0.574430,0.818460,0.012339
-18.406885,15.419535,16.310410,-0.644917,0.764191,0.009708
-18.382565,15.416256,16.177954,-0.701211,0.712453,0.026699
-18.378033,15.429613,16.063795,-0.682852,0.730331,0.018154
-18.365093,15.435099,15.948233,-0.713929,0.699902,0.021039
-18.361008,15.448933,15.835525,-0.768656,0.637942,0.046887
-18.353624,15.459178,15.725884,-0.846227,0.529067,0.063151
-18.335966,15.461679,15.602487,-0.920642,0.386590,0.054468
-18.333204,15.476785,15.492491,-0.932604,0.359884,0.027088
-18.337730,15.498113,15.389165,-0.955378,0.294440,0.023605
-18.339581,15.518131,15.278637,-0.978150,0.207344,0.015229
-18.342052,15.537875,15.174390,-0.978785,0.202385,0.031955
-18.336205,15.549744,15.068893,-0.986655,0.154929,0.050090
-18.348263,15.577755,14.973371,-0.990954,0.122016,0.055877
-18.353523,15.600077,14.872544,-0.999220,-0.011250,0.037842
-18.359711,15.623275,14.772823,-0.990019,-0.138535,0.025905
-18.344660,15.627560,14.661445,-0.987050,-0.158613,0.023963
-18.556929,15.354849,12.884871,-0.874182,0.485056,0.022969
-18.540541,15.385201,12.787810,-0.893872,0.447604,0.025386
-18.511745,15.404979,12.682353,-0.914079,0.403153,0.043908
-18.457510,15.395786,15.803940,-0.608737,0.791216,0.058450
-18.418831,15.407966,15.677384,-0.678772,0.732846,0.046959
-18.365797,15.407688,15.539057,-0.794631,0.604826,0.052409
-18.334034,15.425304,15.419723,-0.865445,0.500186,0.028621
-18.312122,15.451188,15.309325,-0.946632,0.321426,0.023949
-18.298820,15.484343,15.206654,-0.969117,0.244407,0.032831
-18.283936,15.516047,15.102991,-0.988258,0.144482,0.049702
-18.314247,15.588960,15.032980,-0.997922,-0.009405,0.063742
-18.310427,15.371161,19.254057,-0.555272,0.830820,0.037575
-18.273121,15.385124,19.109709,-0.669876,0.740988,0.046934
-18.240108,15.402534,18.970703,0.797807,-0.602198,-0.029341
-18.225628,15.435677,18.851946,0.882903,-0.469000,-0.022845
-18.221455,15.477593,18.744518,-0.941566,0.336544,0.013865
-18.229996,15.530451,18.650728,-0.952589,0.300617,0.046932
-18.231686,15.485246,23.413052,-0.431971,0.896095,-0.102051
-18.126322,15.440969,23.152998,-0.581227,0.811444,0.061107
-18.094227,15.461990,22.983667,-0.660733,0.745330,0.088973
-18.068548,15.486028,22.829683,-0.754393,0.654944,0.044042
-18.042871,15.507554,22.682594,-0.803547,0.594653,0.026460
-18.041201,15.552221,22.560944,-0.807590,0.589472,0.017946
-18.320269,15.151592,31.197683,0.930336,0.339428,0.138795
-18.355133,15.231171,31.088562,0.875899,-0.481812,0.025643
-17.975266,15.443438,28.681231,-0.687593,0.722334,0.073826
-17.935373,15.456152,28.463594,-0.819585,0.571901,0.034787
-17.918699,15.488930,28.284901,-0.858676,0.510228,-0.048396
-17.906212,15.525202,28.114124,-0.919696,0.390772,-0.038156
-16.563400,12.218099,44.638161,-0.663444,0.529076,-0.529076
-17.663153,13.521428,45.134953,-0.618896,-0.336250,-0.709862
-17.751032,13.647992,45.062881,-0.465241,-0.551953,-0.692025
-17.984821,13.947473,45.067513,0.347210,-0.915891,0.201467
-16.997908,13.281426,41.988327,0.732213,0.561855,0.384944
-16.978676,13.322701,41.655022,0.960353,0.230537,0.156765
-16.964119,13.364565,41.350510,0.610964,-0.450272,-0.651137
-17.040514,13.479184,41.273350,-0.687701,-0.708955,0.156365
-16.877832,13.400907,40.611443,0.555399,0.764679,-0.326800
-16.896471,13.468300,40.398312,0.531309,-0.497788,-0.685506
-17.037273,13.790650,39.723675,0.148779,0.156281,0.976443
-17.137501,13.924806,39.712044,0.358655,-0.610859,0.705845
-17.228680,14.051795,39.678776,0.350697,-0.115989,0.929278
-17.172491,14.107403,39.059837,-0.731621,0.009718,-0.681643
-18.011234,15.019341,40.006680,-0.164459,0.967329,0.192948
-17.839132,14.976731,39.140297,0.447484,0.875895,-0.180461
-18.038435,15.198567,39.346512,0.728442,0.402863,-0.554142
-18.064465,15.318834,38.956955,0.083633,0.031498,-0.995999
-18.286627,15.665231,38.744751,0.440995,-0.316332,-0.839915
-17.602026,15.458738,35.562717,0.602869,-0.796799,0.040753
-17.555519,15.464950,35.262386,0.503654,-0.818632,-0.275996
-17.542400,15.500720,35.032684,0.974379,0.124469,-0.187332
-17.544090,15.549598,34.834888,0.832753,0.474747,-0.284848
-18.031443,15.377784,28.336180,-0.623741,0.771898,-0.122970
-17.950159,15.377536,28.092640,-0.822802,0.565057,-0.060896
-17.926289,15.431710,27.936258,-0.885976,0.463577,-0.011955
