-38.663673,-15.907742,45.345348,0.495952,0.193286,0.846565
-38.732334,-15.759029,45.311382,0.484320,0.173289,0.857558
-38.862873,-15.623297,45.419651,0.347700,0.092631,0.933019
-38.329956,-17.105080,43.861908,-0.379528,0.754169,-0.535900
-38.352959,-16.956446,43.724731,-0.662697,0.562034,-0.494925
-38.895283,-16.727726,44.507992,0.287719,0.214736,-0.933331
-38.576900,-16.534830,43.646770,-0.536254,-0.529530,-0.657290
-39.083195,-16.437592,44.520596,-0.828435,-0.530739,-0.178918
-38.251667,-15.770475,42.070599,-0.489460,-0.088864,-0.867486
-38.322159,-15.634644,42.042061,-0.388953,-0.049117,-0.919947
-38.466885,-16.684019,43.937943,-0.677275,0.729936,-0.092156
-38.619694,-16.257912,43.698959,-0.352654,0.560672,-0.749188
-38.971409,-15.850585,43.882034,-0.893915,-0.041797,-0.446283
-38.409042,-16.646292,41.932522,-0.371694,0.371694,-0.850698
-38.485142,-16.518999,41.901535,-0.412130,0.310255,-0.856674
-38.598583,-16.400003,41.962677,-0.332161,0.239330,-0.912354
-38.656185,-16.271688,41.890644,0.099902,0.114006,-0.988444
-40.543678,-14.963336,43.924541,0.583667,-0.502929,-0.637492
-39.219120,-16.784233,44.431042,-0.357346,0.579259,-0.732641
-38.270767,-16.470030,41.878704,-0.296926,0.311698,-0.902596
-38.412220,-16.343521,42.002010,-0.399194,0.091911,-0.912248
-38.841217,-15.826640,42.178268,-0.621697,-0.311656,-0.718585
-39.024975,-15.572003,42.204418,-0.643368,-0.376806,-0.666404
-39.713879,-15.431855,43.511600,-0.755050,-0.001380,-0.655665
-39.842892,-15.288867,43.583065,-0.745642,-0.285803,-0.601942
-38.818275,-16.072521,42.274780,0.184684,0.146474,-0.971822
-41.000362,-15.952487,46.951958,-0.224476,0.346127,0.910937
-40.320538,-14.999670,43.956467,-0.350147,0.006320,-0.936674
-40.109131,-17.579727,45.070614,0.072350,0.905060,0.419085
-40.455616,-16.110502,43.478458,-0.632018,0.079545,-0.770860
-42.061829,-16.988277,24.336460,-0.655665,-0.755050,-0.001380
-39.175812,-16.324335,41.869087,0.023888,-0.695574,-0.718057
-41.800655,-17.151247,28.390118,-0.690569,-0.716960,0.095301
-41.800625,-17.058905,28.280762,-0.739218,-0.670052,0.067726
-41.693714,-17.120190,30.620735,-0.921040,-0.387599,0.038103
-41.730976,-17.028261,30.556732,-0.896990,-0.441164,0.027989
-41.576942,-17.100981,33.116726,-0.824228,-0.550954,0.130760
-40.519382,-17.662170,42.554821,-0.191160,-0.966201,-0.172954
-42.049702,-17.073317,22.876209,-0.667359,-0.744734,-0.001382
-42.055660,-16.999178,22.803978,-0.708386,-0.705591,0.018164
-42.091648,-16.921797,22.757908,-0.683325,-0.728785,0.044040
-42.341793,-16.768000,22.842613,-0.718114,-0.695890,0.006945
-39.576965,-17.737501,46.090916,0.395266,-0.266016,0.879204
-38.843952,-17.430923,43.807999,0.181139,-0.186352,-0.965641
-38.644310,-16.550322,41.729229,-0.062231,0.474335,-0.878142
-40.635265,-16.771015,38.005093,0.402162,0.666960,-0.627240
-42.055847,-17.116404,23.339949,-0.753671,-0.652019,0.082773
-40.812775,-17.059916,43.629395,-0.423384,-0.131688,0.896328
-38.538601,-16.330446,41.808464,-0.297274,0.057414,-0.953064
-41.073307,-15.823348,47.084572,-0.191470,0.113881,0.974869
-41.707012,-17.060316,31.452431,-0.720462,-0.674959,0.159260
-40.326233,-17.674580,39.405109,-0.470765,0.675154,0.567933
-40.306583,-17.552732,39.184582,-0.498835,-0.251734,0.829333
-42.556591,-17.502525,43.503277,0.181910,0.129219,0.974788
-40.509537,-17.329197,39.246681,-0.794850,0.562438,-0.227764
-41.262363,-17.219175,40.552269,-0.895904,0.426015,-0.125964
-40.609535,-17.204607,43.943207,-0.387153,0.356056,0.850492
-41.005596,-16.789801,44.211185,-0.549219,0.417274,0.724045
-42.666378,-16.195356,43.918388,0.840792,-0.259769,0.474963
-41.710018,-17.167650,32.787880,-0.910403,-0.353485,0.214976
-41.579632,-17.061846,32.448067,-0.889977,-0.441462,0.114244
-41.602848,-16.960333,32.356117,-0.861237,-0.508116,-0.009435
-41.415161,-17.056322,35.149017,-0.964564,0.229165,0.130766
-41.447948,-16.947924,35.059410,-0.939508,-0.311357,0.142762
-40.240170,-17.735125,37.313484,-0.111822,-0.168347,0.979365
-43.587391,-17.677900,43.653465,-0.024480,-0.069183,0.997304
-43.742756,-17.551550,43.767822,-0.335149,0.144817,0.930969
-43.723682,-17.416691,43.535011,-0.329680,0.459028,0.824988
-43.768372,-17.282972,43.426216,-0.271104,0.445714,0.853136
-43.732990,-17.025183,42.983116,0.917622,0.049135,0.394405
-41.187153,-16.950779,37.989342,-0.983475,-0.159710,0.085259
-42.011230,-17.032700,22.921293,-0.688732,-0.724908,0.012522
-42.052761,-16.960428,22.876888,-0.730182,-0.683251,-0.001380
-39.719654,-15.826189,40.743809,0.258742,-0.020651,0.965726
-38.354259,-16.354305,43.635906,-0.889918,-0.090524,-0.447048
-38.435032,-16.228636,43.570988,-0.655314,-0.038215,-0.754389
-38.264973,-15.810407,42.130447,-0.639228,-0.004142,-0.769006
-38.371281,-15.690969,42.151768,-0.407467,-0.171338,-0.897003
-38.471367,-15.566659,42.144558,-0.075560,-0.171509,-0.982281
-41.572865,-17.015324,31.581612,-0.848939,-0.518557,0.101988
-41.682545,-16.920015,31.613075,-0.738585,-0.668659,0.085950
-41.358967,-17.075293,34.399509,-0.996220,0.046919,0.073107
-41.223541,-17.042509,37.651371,-0.612984,-0.771173,-0.171879
-41.132492,-16.934362,37.290264,-0.910509,0.133279,0.391421
-41.027164,-16.998516,41.339836,-0.862022,0.433291,0.263015
-42.491127,-16.700480,43.956024,-0.094749,-0.083333,0.992007
-40.320255,-16.687664,39.228481,-0.327542,0.929663,-0.168650
-42.215588,-17.164421,21.385389,-0.809029,-0.585165,0.055258
-42.161472,-17.096876,21.254503,-0.825618,-0.562093,0.049060
-42.137157,-17.028809,21.152796,-0.798149,-0.601075,0.040822
-42.158718,-16.959171,21.095232,-0.742401,-0.668868,0.038181
-42.367062,-16.880651,21.214994,-0.547497,-0.834616,0.060520
-42.722141,-16.796852,21.475977,-0.518815,-0.014901,0.854757
-42.771938,-16.512880,21.200209,-0.819728,0.428169,0.380417
-42.027752,-16.976784,22.744713,-0.739614,-0.670946,0.052932
-42.093407,-16.901358,22.728355,-0.689929,-0.721485,0.058809
-41.602924,-16.997065,31.219667,0.900123,0.421364,-0.110591
-41.226124,-17.173037,37.279457,-0.914633,0.196095,0.353544
-41.262547,-17.064972,37.173946,-0.869887,0.210384,0.446134
-41.236935,-16.960226,36.953693,-0.932160,0.078680,0.353394
-42.247265,-16.802006,38.652546,-0.427914,0.408682,-0.806145
-42.010136,-17.000620,23.006229,-0.679964,-0.733021,0.018151
-42.059017,-16.925083,22.975790,-0.667169,-0.744843,-0.009709
-41.163990,-16.984194,37.106205,-0.899994,-0.033432,0.434618
-38.821003,-16.488279,41.951118,0.327367,0.153324,-0.932375
-40.060711,-15.452698,44.126587,-0.398656,0.909825,0.115291
-41.614559,-17.146009,30.776215,-0.969245,-0.245027,-0.022934
-42.195343,-17.219604,21.508415,-0.786088,-0.616123,0.049573
-42.166538,-17.152460,21.404806,-0.823324,-0.566122,0.040537
-42.209427,-17.079960,21.373135,-0.783552,-0.619783,0.043766
-42.156712,-17.183853,23.189751,-0.722485,-0.687737,0.070945
-42.059849,-17.118202,23.002333,-0.670256,-0.742118,0.004146
-42.073002,-17.044367,22.935835,-0.665625,-0.746223,0.009727
-41.724674,-17.073378,28.862591,-0.790824,-0.612029,-0.004126
-42.125004,-17.209644,22.565746,-0.961768,-0.247238,0.117794
-42.063267,-17.151258,22.418879,-0.900566,-0.427597,0.078370
-42.052784,-17.088963,22.327621,-0.848939,-0.518557,0.101988
-42.101856,-17.014822,22.291744,-0.763073,-0.640981,0.082848
-41.952831,-17.119959,24.207762,-0.863808,-0.503776,-0.006717
-41.988159,-16.968519,24.055117,-0.805613,-0.592077,-0.020799
-41.715324,-17.159094,28.513433,-0.728680,-0.675253,0.114274
-41.723660,-17.077450,28.409636,-0.811361,-0.577897,0.087909
-41.621510,-17.074301,30.971926,-0.974464,-0.224515,-0.003526
-41.435085,-17.180752,33.938667,-0.994969,0.100035,0.005378
-42.263706,-17.084221,19.800171,-0.711604,-0.700104,0.058941
-42.247871,-17.025043,19.710693,-0.668552,-0.742362,0.044002
-42.263977,-16.962948,19.650909,-0.561394,-0.825910,0.052059
-42.335735,-16.895100,19.642147,-0.359479,-0.932031,0.045752
-42.159786,-17.092567,21.426823,-0.805345,-0.592612,0.015195
-42.139206,-16.966221,21.243561,-0.761664,-0.647900,0.009712
-42.199974,-16.896011,21.224148,-0.679996,-0.733055,0.015359
-42.548100,-16.790638,21.488983,-0.702812,-0.687433,0.183008
-42.063992,-17.115847,23.226692,-0.725056,-0.684371,0.077010
-42.012318,-17.052528,23.079437,-0.712417,-0.701131,0.029625
-42.002628,-16.985609,22.979923,-0.691356,-0.722208,0.021035
-42.032555,-16.914864,22.924885,-0.684073,-0.729022,-0.023879
-42.287273,-16.684820,25.027725,-0.374600,-0.917700,0.132294
-41.716774,-17.119383,29.711033,-0.937788,-0.347095,0.008835
-42.321606,-17.144678,19.407822,-0.428192,-0.903072,0.033348
-42.276814,-17.091635,19.292349,-0.560939,-0.826721,0.043364
-42.273003,-17.034330,19.214396,-0.594756,-0.801998,0.055359
-42.294094,-16.974304,19.159016,-0.469771,-0.879955,0.070674
